mandal,date,rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
Musheerabad,27-02-2018,0.0,20.0,36.9,18.2,39.9,0.0,2.2
Musheerabad,28-02-2018,0.0,21.4,37.2,17.3,49.7,0.0,4.1
Musheerabad,01-03-2018,0.0,20.0,36.8,22.8,57.0,0.0,3.1
Musheerabad,02-03-2018,0.0,19.8,37.5,13.3,33.4,0.0,2.8
Musheerabad,03-03-2018,0.0,21.8,36.9,17.2,32.9,0.0,0.2
Musheerabad,04-03-2018,0.0,21.4,37.1,12.6,47.1,0.0,3.1
Musheerabad,05-03-2018,0.0,20.1,36.9,13.3,55.5,0.0,2.9
Musheerabad,06-03-2018,0.0,20.7,38.4,10.8,47.1,0.0,4.6
Musheerabad,07-03-2018,0.0,20.7,37.4,12.6,47.1,0.0,3.2
Musheerabad,08-03-2018,0.0,21.2,37.6,15.6,47.4,0.0,4.6
Musheerabad,09-03-2018,0.0,19.8,37.3,9.9,59.0,0.0,2.5
Musheerabad,10-03-2018,0.0,21.8,37.3,12.0,64.6,0.0,2.2
Musheerabad,11-03-2018,0.0,24.1,37.5,26.0,61.8,0.0,3.4
Musheerabad,12-03-2018,0.0,23.4,37.8,23.1,61.8,0.0,2.2
Musheerabad,13-03-2018,0.0,20.3,37.5,23.1,75.3,0.0,5.3
Musheerabad,14-03-2018,0.0,21.1,37.4,17.4,68.9,0.0,1.3
Musheerabad,15-03-2018,0.0,27.9,38.0,12.5,54.4,0.0,4.0
Musheerabad,16-03-2018,0.0,24.0,34.7,26.1,77.0,0.0,2.9
Musheerabad,17-03-2018,0.0,20.0,29.2,44.3,90.2,0.0,5.6
Musheerabad,18-03-2018,0.0,20.3,34.3,34.5,99.9,0.0,4.8
Musheerabad,19-03-2018,0.0,20.7,35.5,35.1,79.9,0.0,3.6
Musheerabad,20-03-2018,0.0,22.2,36.4,23.1,61.7,0.0,3.3
Musheerabad,21-03-2018,0.0,25.0,37.2,20.6,56.9,0.0,3.4
Musheerabad,22-03-2018,0.0,24.9,37.4,22.6,72.9,0.0,3.4
Musheerabad,23-03-2018,0.0,23.1,37.4,17.8,46.5,0.0,7.8
Musheerabad,24-03-2018,0.0,23.4,40.3,13.8,53.9,0.0,3.2
Musheerabad,25-03-2018,0.0,23.8,39.1,15.2,93.4,0.0,1.9
Musheerabad,26-03-2018,0.0,26.9,37.6,32.6,83.1,0.0,4.6
Musheerabad,27-03-2018,0.0,23.5,37.8,26.7,64.5,0.0,4.5
Musheerabad,28-03-2018,0.0,23.6,38.4,16.6,56.3,0.0,7.2
Musheerabad,29-03-2018,0.0,24.4,40.1,18.5,90.1,0.0,2.2
Musheerabad,30-03-2018,0.0,25.8,39.2,22.2,90.8,0.0,1.6
Musheerabad,31-03-2018,0.0,25.8,40.3,14.6,90.8,0.0,2.2
Musheerabad,01-04-2018,0.0,25.0,38.5,32.1,97.7,0.0,4.4
Musheerabad,02-04-2018,27.0,20.8,38.8,27.0,99.9,0.0,3.9
Musheerabad,03-04-2018,6.3,21.6,37.2,47.5,99.9,0.0,4.0
Musheerabad,04-04-2018,0.0,23.6,36.5,31.4,83.1,0.0,0.9
Musheerabad,05-04-2018,0.0,23.2,37.7,30.2,99.9,0.0,4.1
Musheerabad,06-04-2018,0.0,24.0,37.8,30.9,76.6,0.0,3.7
Musheerabad,07-04-2018,10.8,19.5,37.3,31.6,99.9,0.0,7.2
Musheerabad,08-04-2018,9.5,19.2,37.6,26.1,99.9,0.0,3.3
Musheerabad,09-04-2018,1.0,19.0,34.8,35.6,99.2,0.0,3.5
Musheerabad,10-04-2018,0.0,22.0,35.8,37.4,91.6,0.0,3.0
Musheerabad,11-04-2018,0.0,22.5,36.4,32.0,99.9,0.0,4.4
Musheerabad,12-04-2018,0.0,23.7,37.4,31.3,83.8,0.0,1.4
Musheerabad,13-04-2018,0.0,23.1,37.0,31.4,97.2,0.0,1.0
Musheerabad,14-04-2018,0.0,25.5,37.8,30.2,76.4,0.0,2.3
Musheerabad,15-04-2018,0.0,25.4,37.7,24.7,97.2,0.0,2.2
Musheerabad,16-04-2018,0.0,24.4,34.4,51.3,93.5,0.0,3.6
Musheerabad,17-04-2018,0.0,25.8,38.1,28.1,67.1,0.0,5.2
Musheerabad,18-04-2018,0.0,27.2,40.0,35.2,60.5,0.0,4.0
Musheerabad,19-04-2018,0.0,27.6,39.5,32.8,69.9,0.0,3.1
Musheerabad,20-04-2018,0.0,28.2,40.6,26.0,63.1,0.0,2.8
Musheerabad,21-04-2018,0.0,25.0,42.0,26.0,74.4,0.0,4.1
Musheerabad,22-04-2018,0.0,26.8,41.9,26.6,77.2,0.0,10.0
Musheerabad,23-04-2018,0.0,27.3,42.0,30.6,74.3,0.0,4.2
Musheerabad,24-04-2018,0.0,28.9,41.8,29.3,54.2,0.0,2.8
Musheerabad,25-04-2018,0.0,24.9,42.1,23.5,79.7,0.0,6.7
Musheerabad,26-04-2018,0.0,27.3,41.9,27.8,67.2,0.0,2.2
Musheerabad,27-04-2018,0.0,25.7,41.4,30.3,76.3,0.0,4.4
Musheerabad,28-04-2018,0.0,24.8,41.3,31.5,74.8,0.0,3.4
Musheerabad,29-04-2018,0.0,27.1,41.7,32.2,65.4,0.0,5.3
Musheerabad,30-04-2018,0.0,28.2,42.6,28.4,58.5,,
Musheerabad,01-05-2018,0.0,27.2,42.9,26.2,74.6,0.0,5.8
Musheerabad,02-05-2018,0.0,26.1,42.3,28.1,78.9,0.0,5.5
Musheerabad,03-05-2018,2.5,27.0,42.3,34.7,76.2,0.0,4.2
Musheerabad,04-05-2018,35.8,22.5,40.1,45.7,84.0,0.0,0.3
Musheerabad,05-05-2018,0.0,24.8,37.0,35.4,74.2,0.0,2.2
Musheerabad,06-05-2018,0.0,27.8,40.8,36.7,71.8,0.0,2.7
Musheerabad,07-05-2018,0.0,28.3,41.5,37.5,65.7,0.0,3.8
Musheerabad,08-05-2018,0.0,28.7,42.5,32.7,58.4,0.0,0.8
Musheerabad,09-05-2018,0.0,28.1,41.7,31.7,68.4,0.0,2.3
Musheerabad,10-05-2018,0.0,27.5,41.3,41.8,72.5,0.0,2.9
Musheerabad,11-05-2018,0.0,28.7,40.5,38.7,68.9,0.0,3.4
Musheerabad,12-05-2018,0.0,28.2,42.5,31.6,71.8,0.0,1.0
Musheerabad,13-05-2018,1.0,27.4,42.0,35.1,64.5,0.0,6.8
Musheerabad,14-05-2018,0.0,27.8,39.8,37.9,72.6,0.0,1.7
Musheerabad,15-05-2018,5.0,23.0,40.0,38.0,76.4,0.0,0.6
Musheerabad,16-05-2018,0.0,26.9,39.1,42.8,69.1,0.0,2.0
Musheerabad,17-05-2018,0.0,28.9,40.4,37.5,68.0,0.0,3.7
Musheerabad,18-05-2018,35.8,21.5,41.3,35.1,83.0,0.0,4.8
Musheerabad,19-05-2018,0.0,27.0,40.0,24.3,56.9,0.0,4.3
Musheerabad,20-05-2018,0.0,28.2,42.4,18.2,51.4,0.0,2.3
Musheerabad,21-05-2018,0.0,28.1,41.6,23.6,62.9,0.0,3.8
Musheerabad,22-05-2018,0.0,28.5,40.0,31.9,59.4,0.0,2.6
Musheerabad,23-05-2018,0.0,28.7,40.7,26.3,62.5,0.0,3.9
Musheerabad,24-05-2018,0.0,28.6,38.6,34.2,57.9,0.0,1.6
Musheerabad,25-05-2018,0.0,27.4,40.0,27.0,57.4,0.0,4.9
Musheerabad,26-05-2018,0.0,27.1,40.1,27.0,63.9,0.0,1.5
Musheerabad,27-05-2018,0.0,26.5,40.4,29.8,62.9,0.0,7.1
Musheerabad,28-05-2018,0.0,28.0,40.2,28.4,62.9,0.0,2.7
Musheerabad,29-05-2018,0.0,28.4,41.6,25.6,55.9,0.0,0.1
Musheerabad,30-05-2018,0.0,28.3,42.0,21.7,61.0,0.0,4.4
Musheerabad,31-05-2018,0.0,29.7,40.2,30.5,57.9,0.0,6.3
Musheerabad,01-06-2018,15.3,23.5,40.8,29.1,91.8,0.0,4.1
Musheerabad,02-06-2018,0.0,26.2,39.6,31.9,67.3,0.0,2.0
Musheerabad,03-06-2018,0.0,26.2,31.1,53.9,72.9,0.0,3.7
Musheerabad,04-06-2018,0.5,24.7,38.4,34.8,68.6,0.0,5.3
Musheerabad,05-06-2018,0.0,26.6,38.4,36.5,66.8,0.0,5.6
Musheerabad,06-06-2018,4.0,24.8,39.4,30.9,86.5,0.0,5.9
Musheerabad,07-06-2018,21.3,23.0,37.9,36.5,95.9,0.0,4.6
Musheerabad,08-06-2018,0.0,25.1,33.8,47.4,83.9,0.0,4.6
Musheerabad,09-06-2018,0.0,25.2,32.0,52.8,78.4,0.0,4.6
Musheerabad,10-06-2018,0.3,24.5,33.7,45.7,79.6,0.3,6.0
Musheerabad,11-06-2018,0.5,23.2,33.7,49.7,86.0,0.1,10.3
Musheerabad,12-06-2018,2.8,22.9,31.5,57.9,95.9,0.0,8.0
Musheerabad,13-06-2018,4.3,24.1,33.1,52.8,95.9,0.0,9.2
Musheerabad,14-06-2018,0.0,26.2,35.7,43.8,74.4,0.0,6.5
Musheerabad,15-06-2018,0.0,26.7,35.4,41.4,64.9,0.0,4.6
Musheerabad,16-06-2018,0.0,26.0,38.1,32.3,65.4,0.1,7.6
Musheerabad,17-06-2018,0.0,27.1,37.0,31.6,60.4,0.0,5.3
Musheerabad,18-06-2018,2.3,25.3,36.1,36.8,70.6,0.0,10.1
Musheerabad,19-06-2018,0.0,24.9,35.1,40.3,69.0,0.3,8.2
Musheerabad,20-06-2018,0.0,26.1,35.9,39.7,66.8,0.0,8.3
Musheerabad,21-06-2018,0.0,27.0,38.6,33.6,62.9,0.0,5.1
Musheerabad,22-06-2018,0.0,26.2,38.4,35.4,71.5,0.0,6.5
Musheerabad,23-06-2018,42.8,22.7,33.8,51.3,97.0,0.0,4.8
Musheerabad,24-06-2018,0.3,23.6,32.4,59.4,97.0,0.0,5.5
Musheerabad,25-06-2018,0.0,24.1,33.2,50.8,76.0,0.1,6.5
Musheerabad,26-06-2018,0.0,24.2,32.1,53.3,76.0,0.3,10.2
Musheerabad,27-06-2018,0.0,24.8,32.9,46.3,72.8,0.8,9.0
Musheerabad,28-06-2018,0.0,24.9,33.4,47.4,72.3,0.0,8.2
Musheerabad,29-06-2018,0.5,24.8,32.1,51.3,72.8,0.0,6.1
Musheerabad,30-06-2018,7.5,23.1,32.3,50.3,93.6,0.0,5.9
Musheerabad,01-07-2018,0.0,25.1,35.7,39.1,69.0,0.0,6.7
Musheerabad,02-07-2018,0.0,25.1,34.4,40.3,73.2,0.0,7.1
Musheerabad,03-07-2018,0.0,24.2,35.1,41.4,69.5,0.1,7.0
Musheerabad,04-07-2018,0.0,24.9,31.3,50.9,70.4,0.0,0.5
Musheerabad,05-07-2018,0.0,24.5,33.4,45.7,70.4,0.0,11.4
Musheerabad,06-07-2018,17.8,22.9,33.3,47.4,95.1,0.0,8.0
Musheerabad,07-07-2018,0.8,23.7,30.5,68.3,90.3,0.0,6.6
Musheerabad,08-07-2018,14.3,22.4,26.9,79.6,95.6,0.0,3.8
Musheerabad,09-07-2018,1.3,23.3,26.4,83.9,96.5,0.0,9.2
Musheerabad,10-07-2018,2.8,23.0,29.7,74.0,97.0,0.0,8.3
Musheerabad,11-07-2018,0.0,24.5,30.3,69.3,87.0,0.0,9.4
Musheerabad,12-07-2018,17.8,22.0,29.5,70.2,96.1,0.1,9.6
Musheerabad,13-07-2018,2.5,22.4,25.5,88.9,96.1,1.8,10.2
Musheerabad,14-07-2018,4.5,22.6,29.9,73.1,96.1,0.1,5.9
Musheerabad,15-07-2018,3.5,23.3,26.8,86.5,97.0,0.0,8.2
Musheerabad,16-07-2018,1.0,24.5,29.0,78.1,94.4,0.0,8.5
Musheerabad,17-07-2018,3.8,24.0,26.3,76.2,97.5,0.7,8.9
Musheerabad,18-07-2018,2.5,25.1,31.6,55.9,76.7,0.2,10.8
Musheerabad,19-07-2018,0.0,24.1,31.5,54.3,76.4,0.0,0.1
Musheerabad,20-07-2018,0.0,24.8,32.2,52.4,74.7,0.5,8.8
Musheerabad,21-07-2018,0.0,24.3,30.1,59.7,83.6,0.0,0.4
Musheerabad,22-07-2018,0.0,24.4,31.4,61.0,81.7,0.0,0.3
Musheerabad,23-07-2018,0.0,24.3,30.8,62.5,82.2,0.1,8.3
Musheerabad,24-07-2018,0.0,24.8,32.6,52.8,77.9,0.0,8.7
Musheerabad,25-07-2018,0.0,25.1,33.9,49.2,77.0,0.0,9.9
Musheerabad,26-07-2018,1.8,24.8,34.3,47.4,76.5,0.0,7.3
Musheerabad,27-07-2018,0.0,24.9,30.3,57.4,77.0,0.0,8.7
Musheerabad,28-07-2018,0.0,24.7,33.0,52.3,76.5,0.0,5.9
Musheerabad,29-07-2018,0.0,24.9,33.2,50.3,75.1,0.0,11.2
Musheerabad,30-07-2018,0.0,25.6,34.0,44.0,69.0,0.0,7.5
Musheerabad,31-07-2018,0.0,24.6,34.3,43.4,73.2,0.0,7.0
Musheerabad,01-08-2018,0.0,24.6,33.3,48.6,73.2,0.0,5.1
Musheerabad,02-08-2018,13.8,22.4,33.1,49.2,95.6,0.0,8.5
Musheerabad,03-08-2018,0.0,25.0,32.8,52.3,77.7,0.0,8.4
Musheerabad,04-08-2018,0.0,25.0,34.4,45.1,74.2,0.0,7.1
Musheerabad,05-08-2018,1.0,24.4,34.0,46.9,78.9,0.0,6.5
Musheerabad,06-08-2018,0.0,24.8,34.5,44.3,70.9,0.0,8.8
Musheerabad,07-08-2018,0.0,24.1,33.0,45.7,74.6,0.0,7.4
Musheerabad,08-08-2018,0.0,24.8,30.2,54.4,73.7,0.0,5.3
Musheerabad,09-08-2018,5.3,23.7,30.4,54.4,92.2,0.0,6.5
Musheerabad,10-08-2018,29.0,22.8,33.7,49.2,96.5,0.0,5.3
Musheerabad,11-08-2018,2.5,22.6,32.7,54.9,96.5,0.0,9.0
Musheerabad,12-08-2018,22.3,22.2,24.6,84.0,97.2,0.0,0.8
Musheerabad,13-08-2018,0.3,23.6,27.5,80.0,91.8,0.6,8.6
Musheerabad,14-08-2018,3.5,22.9,29.6,73.1,97.0,0.0,9.1
Musheerabad,15-08-2018,2.3,23.6,29.5,74.0,97.0,0.0,5.0
Musheerabad,16-08-2018,4.5,22.4,27.4,69.7,96.6,0.3,10.4
Musheerabad,17-08-2018,3.8,23.5,26.5,81.9,97.0,0.0,0.1
Musheerabad,18-08-2018,1.8,23.3,30.2,71.2,94.9,0.0,10.3
Musheerabad,19-08-2018,0.0,23.9,31.3,67.8,89.3,0.1,7.1
Musheerabad,20-08-2018,17.3,22.3,27.9,72.5,96.2,0.0,0.1
Musheerabad,21-08-2018,6.5,22.3,23.6,91.5,95.6,1.2,12.0
Musheerabad,22-08-2018,0.0,23.1,29.5,69.6,90.3,0.0,0.1
Musheerabad,23-08-2018,1.8,23.8,31.3,69.7,90.3,0.0,5.9
Musheerabad,24-08-2018,0.3,23.8,31.6,64.5,86.5,0.0,6.7
Musheerabad,25-08-2018,0.0,24.2,32.3,54.4,81.2,0.0,6.4
Musheerabad,26-08-2018,0.0,23.9,31.5,55.4,82.6,0.0,5.2
Musheerabad,27-08-2018,2.5,22.3,30.3,60.5,95.6,0.0,0.1
Musheerabad,28-08-2018,2.8,23.6,30.2,67.8,94.9,0.0,4.7
Musheerabad,29-08-2018,0.0,23.2,31.0,64.0,89.9,0.0,3.9
Musheerabad,30-08-2018,0.0,24.2,33.9,48.2,81.2,0.0,5.9
Musheerabad,31-08-2018,3.3,24.1,34.3,58.1,77.8,0.0,6.4
Musheerabad,01-09-2018,0.0,23.7,33.2,62.3,77.3,0.0,5.1
Musheerabad,02-09-2018,8.5,22.6,33.1,58.6,80.5,0.0,5.3
Musheerabad,03-09-2018,3.3,22.5,33.1,63.2,79.2,0.0,4.9
Musheerabad,04-09-2018,3.5,22.7,32.8,65.1,81.8,0.0,5.7
Musheerabad,05-09-2018,0.0,23.4,34.1,59.5,76.7,0.0,6.6
Musheerabad,06-09-2018,4.5,21.7,33.3,59.1,78.4,0.0,1.9
Musheerabad,07-09-2018,0.0,23.2,30.4,64.5,76.5,0.0,7.6
Musheerabad,08-09-2018,0.0,23.0,32.5,57.7,72.0,0.0,7.0
Musheerabad,09-09-2018,0.0,21.7,34.1,51.7,70.9,0.0,4.5
Musheerabad,10-09-2018,0.0,22.6,35.8,49.0,73.1,0.0,3.7
Musheerabad,11-09-2018,9.5,21.5,36.0,47.4,84.2,0.0,7.8
Musheerabad,12-09-2018,26.5,22.7,35.8,56.8,90.0,0.0,6.5
Musheerabad,13-09-2018,2.3,23.0,34.6,64.6,89.9,0.0,2.9
Musheerabad,14-09-2018,0.0,22.9,36.4,57.7,81.9,0.0,3.4
Musheerabad,15-09-2018,0.0,22.5,36.1,57.2,77.1,0.0,2.9
Musheerabad,16-09-2018,0.0,23.2,36.1,54.0,75.9,0.0,5.5
Musheerabad,17-09-2018,1.5,24.6,34.7,57.7,74.8,0.0,3.8
Musheerabad,18-09-2018,8.0,21.9,34.3,65.9,84.4,0.0,0.1
Musheerabad,19-09-2018,0.0,23.7,33.5,64.1,82.1,0.0,4.0
Musheerabad,20-09-2018,0.5,22.6,32.6,66.8,78.4,0.0,3.9
Musheerabad,21-09-2018,0.3,24.1,31.3,65.5,77.8,0.0,3.6
Musheerabad,22-09-2018,3.8,22.0,24.9,75.9,82.7,0.0,3.5
Musheerabad,23-09-2018,0.0,22.3,33.8,61.4,83.1,0.0,5.2
Musheerabad,24-09-2018,1.3,22.7,33.8,61.8,82.7,0.0,2.8
Musheerabad,25-09-2018,6.8,23.0,33.8,65.5,91.6,0.0,2.3
Musheerabad,26-09-2018,0.0,22.9,34.4,69.1,87.2,0.0,4.5
Musheerabad,27-09-2018,13.8,21.9,31.2,77.8,84.2,0.0,0.4
Musheerabad,28-09-2018,0.0,23.6,34.2,64.5,84.2,0.0,4.9
Musheerabad,29-09-2018,0.0,22.5,34.4,66.0,84.2,0.0,2.2
Musheerabad,30-09-2018,0.0,22.9,34.6,63.2,84.5,0.0,1.9
Musheerabad,01-10-2018,0.0,23.9,35.8,61.8,80.0,0.0,2.6
Musheerabad,02-10-2018,0.0,23.0,34.5,62.8,80.1,0.0,3.2
Bandlaguda,01-01-2018,0.0,18.5,33.3,22.6,98.2,0.0,7.9
Bandlaguda,02-01-2018,0.0,20.0,33.8,26.6,98.2,0.0,9.1
Bandlaguda,03-01-2018,0.0,19.5,30.9,36.1,98.2,0.4,2.9
Bandlaguda,04-01-2018,0.0,19.0,31.1,33.9,98.2,0.0,6.1
Bandlaguda,05-01-2018,0.0,18.0,29.6,34.0,64.1,0.0,7.3
Bandlaguda,06-01-2018,0.0,18.1,31.4,26.8,63.0,0.0,6.1
Bandlaguda,07-01-2018,0.0,17.7,30.6,26.0,67.6,0.0,9.7
Bandlaguda,08-01-2018,0.0,17.7,30.7,26.4,70.4,0.0,6.4
Bandlaguda,09-01-2018,0.0,18.2,28.9,32.5,98.2,0.0,4.7
Bandlaguda,10-01-2018,0.0,18.7,28.4,43.8,98.2,0.0,6.9
Bandlaguda,11-01-2018,0.0,19.2,31.4,38.1,61.8,0.0,5.9
Bandlaguda,12-01-2018,0.0,20.0,33.9,36.0,97.2,0.0,3.2
Bandlaguda,13-01-2018,0.0,20.2,35.1,29.8,97.2,0.0,6.0
Bandlaguda,14-01-2018,0.0,19.9,34.3,25.5,97.2,0.0,4.7
Bandlaguda,15-01-2018,0.0,21.1,34.1,43.8,97.2,0.0,6.6
Bandlaguda,16-01-2018,0.0,21.0,33.5,28.7,97.2,0.0,4.2
Bandlaguda,17-01-2018,0.0,20.5,33.7,31.2,97.2,0.0,4.4
Bandlaguda,18-01-2018,0.0,19.1,32.6,34.2,97.2,0.0,5.0
Bandlaguda,19-01-2018,0.0,19.3,31.3,32.0,97.2,0.0,3.9
Bandlaguda,20-01-2018,0.0,17.8,33.1,20.6,97.2,0.0,6.4
Bandlaguda,21-01-2018,0.0,17.6,32.4,21.6,97.2,0.0,6.4
Bandlaguda,22-01-2018,0.0,18.0,31.7,30.5,97.2,0.0,5.8
Bandlaguda,23-01-2018,0.0,18.1,30.6,31.7,97.2,0.0,4.2
Bandlaguda,24-01-2018,0.0,19.6,32.6,30.9,97.2,0.0,4.9
Bandlaguda,25-01-2018,0.0,17.3,29.2,42.3,97.2,0.0,4.0
Bandlaguda,26-01-2018,0.0,17.5,30.3,23.7,97.2,0.0,3.4
Bandlaguda,27-01-2018,0.0,16.7,29.5,21.6,64.0,0.0,3.2
Bandlaguda,28-01-2018,0.0,18.6,31.0,25.6,97.2,0.0,4.6
Bandlaguda,29-01-2018,0.0,18.4,32.9,31.0,97.2,0.0,3.7
Bandlaguda,30-01-2018,0.0,17.9,31.5,30.1,97.2,0.0,5.5
Bandlaguda,31-01-2018,0.0,16.5,31.2,21.8,97.2,0.0,5.7
Bandlaguda,01-02-2018,0.0,17.6,34.0,15.2,53.3,0.0,5.2
Bandlaguda,02-02-2018,0.0,17.3,32.5,19.8,58.8,0.0,5.6
Bandlaguda,03-02-2018,0.0,17.1,34.2,15.0,45.4,0.0,5.1
Bandlaguda,04-02-2018,0.0,17.9,34.2,18.4,49.4,0.0,5.5
Bandlaguda,05-02-2018,0.0,17.1,33.5,19.4,66.6,0.0,5.1
Bandlaguda,06-02-2018,0.0,18.6,32.8,21.5,97.2,0.0,7.0
Bandlaguda,07-02-2018,0.0,19.2,31.6,24.7,97.2,0.0,9.6
Bandlaguda,08-02-2018,0.0,20.7,30.5,27.5,62.6,0.0,2.8
Bandlaguda,09-02-2018,0.0,21.6,34.3,22.8,97.2,0.0,4.0
Bandlaguda,10-02-2018,0.0,22.3,33.4,25.7,64.0,0.0,3.8
Bandlaguda,11-02-2018,0.0,21.4,32.5,36.8,97.2,0.0,3.6
Bandlaguda,12-02-2018,0.0,20.9,32.4,31.4,97.2,0.0,9.0
Bandlaguda,13-02-2018,0.0,20.1,33.9,40.5,97.2,0.0,4.9
Bandlaguda,14-02-2018,0.0,20.0,33.2,36.4,97.2,0.4,5.5
Bandlaguda,15-02-2018,0.0,19.5,31.9,33.9,97.2,0.9,6.1
Bandlaguda,16-02-2018,0.0,20.4,33.5,31.0,63.3,0.0,5.8
Bandlaguda,17-02-2018,0.0,19.8,34.8,21.3,65.0,0.0,5.0
Bandlaguda,18-02-2018,0.0,20.1,35.3,19.5,59.4,0.0,5.5
Bandlaguda,19-02-2018,0.0,21.6,35.3,24.5,97.2,0.0,7.5
Bandlaguda,20-02-2018,0.0,20.8,35.5,25.1,68.0,0.0,4.8
Bandlaguda,21-02-2018,0.0,21.6,35.1,22.4,68.6,0.0,7.7
Bandlaguda,22-02-2018,0.0,22.2,34.1,27.6,40.4,0.0,5.6
Bandlaguda,23-02-2018,0.0,21.2,35.2,25.8,64.6,0.0,6.0
Bandlaguda,24-02-2018,0.0,19.7,36.5,21.3,55.1,0.0,7.8
Bandlaguda,25-02-2018,0.0,19.6,33.9,19.7,64.7,0.0,7.1
Bandlaguda,26-02-2018,0.0,19.6,34.7,17.8,56.4,0.0,9.7
Bandlaguda,27-02-2018,0.0,21.9,36.8,15.3,45.8,0.0,8.2
Bandlaguda,28-02-2018,0.0,23.1,37.0,18.5,54.1,0.0,11.5
Bandlaguda,01-03-2018,0.0,22.0,37.4,19.6,51.0,0.0,4.0
Bandlaguda,02-03-2018,0.0,22.0,37.3,20.3,58.6,0.0,4.8
Bandlaguda,03-03-2018,0.0,24.3,37.5,14.3,50.8,0.0,5.9
Bandlaguda,04-03-2018,0.0,23.0,37.3,14.8,37.5,0.0,2.6
Bandlaguda,05-03-2018,0.0,26.0,37.4,19.8,43.1,0.0,4.6
Bandlaguda,06-03-2018,0.0,23.1,37.3,14.5,39.8,0.0,1.7
Bandlaguda,07-03-2018,0.0,23.3,37.7,20.2,43.4,0.0,3.0
Bandlaguda,08-03-2018,0.0,23.1,37.4,14.4,47.4,0.0,11.6
Bandlaguda,09-03-2018,0.0,24.7,37.2,12.5,58.7,0.0,1.7
Bandlaguda,10-03-2018,0.0,25.2,37.8,14.6,61.8,0.0,7.1
Bandlaguda,11-03-2018,0.0,27.5,37.6,20.8,53.9,0.0,5.7
Bandlaguda,12-03-2018,0.0,26.2,37.0,21.4,56.1,0.3,6.4
Bandlaguda,13-03-2018,0.0,25.1,37.0,21.2,59.7,0.2,4.6
Bandlaguda,14-03-2018,0.0,23.2,37.8,15.9,54.0,0.0,3.1
Bandlaguda,15-03-2018,0.0,30.3,37.9,21.4,52.6,0.0,5.8
Bandlaguda,16-03-2018,0.0,26.7,34.8,25.0,71.3,0.0,5.1
Bandlaguda,17-03-2018,1.0,20.5,31.2,42.6,88.1,0.0,5.3
Bandlaguda,18-03-2018,0.0,23.7,33.8,42.2,94.6,0.0,4.0
Bandlaguda,19-03-2018,0.0,23.7,34.8,37.8,75.4,0.0,5.3
Bandlaguda,20-03-2018,0.0,26.1,36.5,24.6,60.1,0.0,8.4
Bandlaguda,21-03-2018,0.0,27.5,37.0,22.4,60.5,0.0,4.0
Bandlaguda,22-03-2018,0.0,27.4,37.7,25.0,67.8,0.0,4.0
Bandlaguda,23-03-2018,0.0,24.5,37.4,19.1,49.1,0.0,4.4
Bandlaguda,24-03-2018,0.0,25.2,37.4,16.2,53.1,0.0,3.6
Bandlaguda,25-03-2018,0.0,24.9,37.6,15.8,75.9,0.0,3.4
Bandlaguda,26-03-2018,0.0,25.4,37.0,31.2,68.7,0.0,5.7
Bandlaguda,27-03-2018,0.0,25.0,37.7,33.1,67.7,0.0,3.9
Bandlaguda,28-03-2018,0.0,25.7,37.6,17.0,53.6,0.0,3.4
Bandlaguda,29-03-2018,0.0,26.4,40.1,18.6,68.7,0.0,4.4
Bandlaguda,30-03-2018,0.0,26.9,38.4,21.6,70.5,0.0,2.8
Bandlaguda,31-03-2018,0.0,26.8,40.1,15.0,61.5,0.0,3.0
Bandlaguda,01-04-2018,0.5,25.6,37.2,34.5,81.4,0.0,5.3
Bandlaguda,02-04-2018,0.0,24.0,39.1,29.4,80.2,0.0,7.2
Bandlaguda,03-04-2018,0.3,24.5,37.4,40.4,77.7,0.0,5.4
Bandlaguda,04-04-2018,0.0,26.2,38.2,26.6,68.2,0.0,4.5
Bandlaguda,05-04-2018,0.0,24.3,37.8,26.4,82.8,0.0,4.0
Bandlaguda,06-04-2018,0.0,25.8,36.9,39.0,74.7,0.0,5.6
Bandlaguda,07-04-2018,1.5,21.9,37.3,30.9,87.7,0.0,5.8
Bandlaguda,08-04-2018,1.0,19.5,37.5,29.3,86.5,0.0,5.9
Bandlaguda,09-04-2018,1.0,22.4,35.2,34.8,90.4,0.0,2.5
Bandlaguda,10-04-2018,0.0,23.6,37.0,36.4,73.1,0.0,3.6
Bandlaguda,11-04-2018,0.0,23.3,36.9,32.6,88.4,0.0,3.7
Bandlaguda,12-04-2018,0.0,25.4,37.5,32.7,74.7,0.0,5.0
Bandlaguda,13-04-2018,0.0,24.7,37.6,28.8,81.5,0.0,4.0
Bandlaguda,14-04-2018,0.0,27.0,37.5,30.0,69.1,0.0,4.0
Bandlaguda,15-04-2018,0.0,26.7,37.7,26.3,82.0,0.0,4.2
Bandlaguda,16-04-2018,0.0,25.8,34.7,53.8,82.0,0.0,5.0
Bandlaguda,17-04-2018,0.0,27.3,38.1,28.6,62.4,0.0,2.7
Bandlaguda,18-04-2018,0.0,28.5,40.0,24.7,53.8,0.0,3.5
Bandlaguda,19-04-2018,0.0,28.6,40.0,24.3,54.0,0.0,4.4
Bandlaguda,20-04-2018,0.0,28.7,40.2,18.0,68.4,0.0,5.2
Bandlaguda,21-04-2018,0.0,26.9,42.1,21.5,58.3,0.0,4.9
